,confirmed,estimated_population_2019,estimated_population,city_ibge_code,confirmed_per_100k_inhabitants,death_rate,longitude,latitude
0,-0.15248199765260986,-0.12813573180727145,-0.12798627380933844,-1.6957831790546338,-0.856767852874768,-0.8950307120794945,1.2047706757223635,-0.8177966184976735
1,-0.1319369482771637,-0.16123927277907016,-0.1614095450072799,-1.680751103747398,0.17308183108650516,-0.6824890223911464,-0.23357542651823976,0.4888511100066572
2,-0.13813588558872072,-0.11848549646999132,-0.11843919025558855,-1.6362561608379795,-0.575565901431306,0.46800838483491186,1.345489308474891,-0.16028765020255148
3,-0.10519296159016053,-0.16505171143083516,-0.1650214966892492,-1.6284394816782168,1.2378247155416469,-0.6362843072415055,1.4105342026329293,-0.29057058624081855
4,-0.0919095244939669,-0.005252664549489121,-0.005264704220549857,-1.6212240855307436,-0.4902528742172068,0.0013407618235387908,0.1814037306241267,0.780309090276558
5,0.45873322126691307,0.44100689549193095,0.4401415064771316,-1.5914605764224166,1.2193751281680456,-0.30361035816409115,-0.04716184717144593,0.8975890806349689
6,-0.13742743561025708,-0.15647372446436392,-0.15608488384231103,-1.5737227275598782,-0.11474244492454465,0.08450924909289237,-1.2424980445618259,-0.9281625581047056
7,0.036674146597187436,0.05081060740994786,0.050101597383346054,-1.5586906522526423,0.6192376137168931,-0.08182772544581479,-0.39427992060423556,0.2481644821341663
8,-0.11015211143940616,-0.13317359716853233,-0.1333957225724756,-1.5289271431443152,0.31182175034029824,-0.26664658604437835,-0.30043721716114186,0.3318557766426659
9,-0.11280879885864488,-0.19485340821315883,-0.19466324100888474,-1.469400124927661,2.3935571113705945,0.0013407618235387908,-1.6166878756190468,-0.27482251432660143
10,-0.13335384823409102,-0.08054832792184771,-0.07989474812828214,-1.4991636340359882,-0.7336087380513588,-0.17885762726006071,-0.581511103369212,-1.338831285495103
11,-0.0929721994616624,-0.14939348125394322,-0.14960711134225338,-1.4396366158193339,1.1678672870034457,-0.07258678241588667,0.5696745094390269,0.3197966366426012
12,-0.16629677223265124,-0.20528655505928356,-0.20515994566211954,-1.4249051820182428,-0.4270361512117954,-0.6824890223911464,0.7965140355739884,-0.29222089788662275
13,-0.15938938494263055,-0.1682514367278522,-0.16837908557671366,-1.4104743897232963,-0.7227877166605076,-0.47918827573272654,-0.12038277551136779,0.028279331444256255
14,-0.13335384823409102,-0.11516663246510661,-0.1150816013681241,-1.395742955922205,-0.4923130459402077,-0.17885762726006071,1.2449240880378059,0.45204808167014465
15,-0.13158272328793189,-0.056567408009629526,-0.05635771087676376,-1.380710880614969,-0.8173139251940252,1.5214758902467242,-1.405382814429657,-1.8505681182527693
16,0.14967191816214126,-0.05151252283295898,-0.05050736660315148,-1.365979446813878,3.527057771930034,-0.6917299654210747,-2.5524804101469574,-0.6179740799724504
17,-0.16523409726495575,-0.18145881348575235,-0.18140246065536358,-1.3581627676541153,-0.8111144783180996,0.18615962242210235,0.26770631365504666,0.10070967589902816
18,0.5205454818878674,0.5523505279019603,0.5517219856666064,-1.350947371506642,1.0570147545949933,-0.23892375695459384,0.10636590579934758,1.3259150640004165
19,-0.17320415952267193,-0.19172176217778042,-0.19157697243555885,-1.3181774473368677,-1.0923816664456782,-0.3636764878586243,-2.7806826086455647,-1.7400619560875974
20,-0.08287678726855524,-0.12902076220857403,-0.12925808778186285,-1.2884139382285407,0.9474640788659264,-0.4283630890681215,-0.09576382814149059,0.4780809389064201
21,-0.034702188733026336,0.2083970782880374,0.20782348749600635,-1.2586504291202136,-0.6454874220186055,0.4911107424097323,0.30031960555831516,1.4458484966128673
22,-0.1434492604271982,-0.18036954529953378,-0.18007977412393822,-1.2439189953191223,0.152702429764268,0.06602736303303597,0.49218387435968725,-0.6929715758762517
23,-0.10997499894479024,-0.18801144241847342,-0.18759195532164905,-1.239108731220807,2.066942121077973,-0.37753790240351665,1.308606309832198,-0.35774797794064184
24,-0.04568316339921307,-0.07055769627637427,-0.0708224751242747,-1.2288869200118864,0.7373137771535916,0.5049721569546244,0.041321011641309205,0.6722190706516485
25,-0.05453878813000882,-0.15507809960077137,-0.15503351762502418,-1.1991234109035593,2.5967415852801135,-0.6501457217863978,-1.3994779008538611,-0.5016702543457084
26,-0.15602424754492816,-0.14309614955236713,-0.14311238132256207,-1.188901599694639,-0.8465314956384384,-0.5623567630020802,1.4629516662211806,-0.7769271359750928
27,-0.10324472414938547,-0.1332927358764,-0.1328530819441985,-1.1795817130041526,0.486371044613843,-0.6501457217863978,0.24853805573976062,1.2345762468979589
28,-0.14220947296488679,-0.1721149348258462,-0.17202495229795028,-1.1693599017952323,0.012734511891239095,-0.5623567630020802,0.992466321466299,-0.12838701822563617
29,0.27754713927483193,0.17983782803061932,0.18208197269211232,-1.1395963926869053,1.6442932121581288,-0.6593866648163259,-1.7712149216565152,-1.2771333599133765
30,-0.164702759781108,-0.15288254341292457,-0.15259163479777732,-1.1347861285885896,-1.045674056541796,2.7643827277720643,0.6985833150399496,1.8913193842986218
31,-0.14043834801872762,-0.15220175079653797,-0.15201507913023293,-1.1317797135271426,-0.27548748087940955,-0.20658045634984523,-0.43352488467724276,-1.3252728427580005
32,-0.10395317412784913,-0.13965814683961475,-0.13944955708169177,-1.126969449428827,0.5955871371012081,-0.43760403209804977,0.2617105552550048,1.1980266978011613
33,-0.10554718657939237,-0.10694606162223835,-0.10687416186543326,-1.1224598268366563,0.04462682812667347,-0.31747177270898336,0.5663132509420378,1.3857685236250672
34,-0.17302704702805602,-0.1827523194568869,-0.1831660426972641,-1.1140418646646042,-1.1556520442717617,1.1888019411693096,-0.37574757645864637,-0.8089518109842087
35,0.014889309759429885,0.08796486444924687,0.08745901313629634,-1.1104341665908675,0.16767380084284328,-0.25278517149948615,0.49036697787482353,1.8987188208281784
36,-0.09137818701011916,-0.10839274593205989,-0.10828163599502694,-1.1026174874311048,0.3724630451643959,-0.6270433642115774,1.1955045036495722,0.7536128724767724
37,-0.10731831152555152,-0.06853233824262413,-0.06816014454179027,-1.092696317728329,-0.34909865500209625,-0.08182772544581479,0.09301171663561768,1.2004590198673644
38,-0.17710063440422205,-0.1881305811263411,-0.18782936059652028,-1.0878860536300137,-1.3244535618671454,0.1260934927275691,0.017247133216889185,-0.050417882724323265
39,-0.10111937421399449,-0.1186386748086783,-0.11828657257888561,-1.0854809215808559,0.29767029620447655,0.23236433757174313,0.9706635636479602,2.034346393601715
40,-0.13689609812640932,-0.15039765036311348,-0.1503871572454017,-1.0830757895316983,-0.18719316256760257,-0.8072417532951769,1.6103928159676926,-0.33880714624107733
41,-0.15744114750185548,-0.15317188027488887,-0.15311731790642075,-1.0776642424210932,-0.8081016333052067,-0.8442055254148896,0.4830993919353816,-0.5156493647572321
42,-0.17090169709266503,-0.1628391354275787,-0.16246091122456674,-1.0752591103719356,-1.1982269646622885,-0.506911104822511,0.5222535111841426,-0.905608298945372
43,-0.10731831152555152,-0.14755534118969937,-0.14726697363280847,-1.07044884627362,0.666702469421107,-0.7286937375407874,1.2516466050317907,-0.22925557610632075
44,-0.1200704111378974,-0.12481686780238675,-0.12444215220590375,-1.0581225445216866,-0.0756627299167865,-0.5115315763374751,-0.20959239291806583,1.5633603935097415
45,0.640273528248226,0.5483849109115083,0.5467703899335781,-1.0479007333127661,1.5367412924874913,-0.017141124236317615,0.22273812565472945,1.0147180620846141
46,-0.15814959748031915,-0.18147583330116202,-0.18153812081243287,-1.0349731485485432,-0.48376376837223145,0.45876744180498374,-1.1937143739432956,-0.5312410345873698
47,-0.03753598864688098,0.11189472491523607,0.11206437412473523,-1.018137224204439,-0.40335309639081146,0.46800838483491186,-0.4927557100837315,-0.7593130254025474
48,-0.17391260950113557,-0.17892286098971225,-0.17865534247471088,-0.9736422812950207,-1.2265087995294996,1.4105845738875857,0.5407858553297383,-0.9671929678455231
49,-0.055247238108472485,-0.05438887163719239,-0.05433976604035836,-0.9883737150961119,0.38323708085860453,0.24622575211663547,0.4226875838137389,1.2114071657529328
50,-0.1365418731371775,-0.06291579915743463,-0.06249633298414824,-0.9586102059877849,-0.8718893065370076,0.41256272665534277,-0.8355132319528443,-1.3893599450034246
51,-0.15124221019029846,-0.14883182734542427,-0.14853878760533287,-0.9483883947788645,-0.6557987932537706,0.6204839448287267,0.5148950804204546,1.7408821521153457
52,-0.10058803673014674,-0.16246469948856604,-0.1621895909104282,-0.9438787721866937,1.3072280994567413,-0.8626874114747459,1.2940711379533076,-0.5561251454819575
53,-0.040015563571503786,0.08685857644761863,0.08589892132999974,-0.9288466968794578,-0.3287439971896196,-0.017141124236317615,0.7807070361556915,0.7466826421994543
54,-0.15956649743724646,-0.1563886253873156,-0.15598313872450909,-0.9141152630783665,-0.8527493026738255,-0.816482696325105,0.4667473235716275,1.771197190550213
55,-0.032931063786867186,0.22422550661902602,0.2237635559516456,-0.8990831877711307,-0.6677981881738824,0.2554666951465636,0.7764373294162672,1.742208873242365
56,-0.12272709855713612,-0.1654601870006671,-0.16534368956228873,-0.8966780557219729,0.6001433079630949,0.052165948488143786,0.4093333946500025,1.157421480868922
57,-0.1388443355671844,-0.1439811799536697,-0.14382459714717574,-0.891266508611368,-0.336111076997849,-0.058725367870994326,0.8803638083503478,1.6625624602186821
58,-0.14539749786797326,-0.18028444622248546,-0.18004585908467088,-0.8888613765622102,0.06420916477179008,-0.08182772544581479,0.18285724781201898,0.8688110971643316
59,-0.12254998606252021,-0.13834762105307055,-0.13792338031466247,-0.8843517539700395,0.047181927841819016,-0.35443554482869616,-1.257941664683145,-0.798467478175566
60,-0.13583342315871383,-0.11840039739294299,-0.11850702033412318,-0.8765350748102768,-0.5205193113158261,-0.4699473327027983,0.21229097086677115,-0.2822381303820974
61,-0.14061546051334356,-0.16695793075671764,-0.16690378136858533,-0.8693196786628036,-0.03148211436327762,-0.012520652721353553,0.7404627790160095,-0.6327244144537462
62,-0.16629677223265124,-0.16901732842128714,-0.1689725987638917,-0.8545882448617124,-0.983168800953812,0.26932810969145593,-0.10348563820215655,-1.1383831386335619
63,0.04234174642489672,0.20477185760577876,0.20449981364780923,-0.8395561695544764,-0.11517629440090105,-0.5808386490619364,-2.50187984304357,-2.0117161966078383
64,-0.17550662195267883,-0.10754175516157663,-0.10728114233664107,-0.8073875283969917,-1.4743679725072434,0.8930917642116081,-2.525499497346772,-2.125512195713995
65,-0.11103767391248573,-0.07130656815439954,-0.0713142431936508,-0.7776240192886645,-0.3905297869066574,-0.25278517149948615,-1.6476659606859374,-1.1431075602078273
66,-0.08305389976317115,-0.054882446284072677,-0.05466195891339788,-0.7478605101803374,-0.05458753377913868,-0.2620261145294143,-1.717798165001589,-1.7956116618124034
67,-0.1400841230294958,-0.1643879386298582,-0.16417362070756628,-0.7406451140328641,-0.06447868598161868,-0.96895825631892,-1.8140936786992496,-1.2450493599758161
68,-0.14079257300795947,-0.15776723043549848,-0.15740757037373643,-0.7283188122809308,-0.20613180512263607,-0.7748984526904281,1.375013876353889,-0.6084119801423452
69,-0.13795877309410481,-0.1730850643041971,-0.1728049982010986,-0.7331290763792463,0.20269153767541687,-0.9781991993488481,-0.3891017656223827,0.5905178578336787
70,0.26213835224324733,-0.013541314653996045,-0.013726506517745587,-0.7180970010720104,4.189256472068266,-0.8626874114747459,-0.24375004683345977,0.7250775818952241
71,-0.1484084102764438,-0.12937817833217702,-0.12922417274259554,-0.7033655672709191,-0.7434836814247097,0.2416052806016714,-0.02317881357127845,-1.421751355933831
72,-0.14150102298642311,-0.13119929858101118,-0.13103862734339702,-0.6883334919636832,-0.548590967631468,0.5973815872539062,0.6992192288096529,-0.13490197400384651
73,-0.15478446008261676,-0.08606274811457922,-0.08621990295163687,-0.673602058162592,-1.1041450764830574,-0.017141124236317615,0.3993404639832618,-1.2414952574444915
74,-0.1544302350933849,-0.17458280806024765,-0.17458553776263275,-0.6835232278653678,-0.43852459554519924,-0.31285130119401927,1.0365260612241876,1.3233155534995082
75,-0.06941623767774568,-0.00018075955740890786,-0.0012627295870063858,-0.6585699828553562,-0.22921187094998577,0.3478761254458453,0.24871974538824634,0.27166254697329106
76,-0.13707321062102526,-0.16505171143083516,-0.1648180064536453,-0.628806473747029,0.058448849369827534,0.7822004478524699,-1.1457483067429477,-0.7513257327638637
77,0.2029827790415317,0.4276123007645245,0.42730466411445195,-0.599042964638702,0.11027550484588913,0.17691867939217407,0.16069111069670877,1.5179390710229144
78,-0.154253122598769,-0.15837994379024642,-0.15822153131615205,-0.5843115308376108,-0.6519123218914589,-0.31747177270898336,-0.34694976717359743,-1.4994292599682366
79,-0.16169184737263745,-0.1727446679960038,-0.1727541256421976,-0.5692794555303748,-0.7628424498951448,-0.031002538781209798,-0.4621410043138124,-0.5850217788094829
80,-0.16611965973803533,-0.2051674163514159,-0.2050073279854166,-0.5515416066678365,-0.41878577370047476,0.7267547896729009,0.5641329751602026,-0.41184152633091425
81,1.0074277295870178,0.7713785324089409,0.769456537762785,-0.5365095313606005,1.94892156471395,-0.35905601634366024,-0.5585273628357127,-0.03701584207129973
82,-0.17249570954420826,-0.15768213135845013,-0.15774672076640958,-0.507347305264563,-1.2756562427958955,-0.4145016745232293,0.13643554262380947,0.16710505717845411
83,-0.1577953724910873,-0.1747019467681153,-0.17511122087127617,-0.4775837961562358,-0.5709756303781834,0.43566508423016326,-0.253288753378983,0.0415950812922703
84,-0.11280879885864488,-0.1945130119049655,-0.194154515419875,-0.46285236235514465,2.3556677563340815,-0.6963504369360387,1.4728537520636753,-0.33859141922855385
85,-0.13742743561025708,-0.09009644436666986,-0.08949270424093302,-0.4478202870479087,-0.7571880826956291,-0.8026212817802129,1.1632545910432817,-0.15733219013098004
86,-0.08163699980624382,-0.05084875003198204,-0.05071085683875538,-0.4180567779395816,-0.0643983065007162,-0.5947000636068287,1.6303786773011677,-0.2041557381992096
87,-0.14043834801872762,-0.15608226870994163,-0.15583052104780615,-0.4033253441384904,-0.2189289679159026,-0.7795189242053924,0.9705727188237205,-0.24354209751069122
88,-0.11635104875096318,-0.06676227744001895,-0.06707486328523611,-0.38829326883125453,-0.5100026967450926,-0.6686276078462542,-2.664492078438675,-1.6863513231445546
89,0.0001889727063089336,-0.07001306218326499,-0.07041549465306689,-0.35852975972292744,1.5241185544200504,-0.4468449751279779,-1.0448197070088914,-0.0429645144416357
90,-0.16789078468419447,-0.17105970627044695,-0.17095662856102978,-0.34379832592183623,-1.0294040172480439,-0.10955055453559932,-1.1673693749128007,-1.4471424253078489
91,-0.11068344892325391,-0.18271827982606756,-0.18264035958862068,-0.32876625061460035,1.7541828669068444,-0.25740564301445024,-0.13673484387512186,0.3853884348003773
92,-0.062154625398493174,-0.08827532411783569,-0.08805131507207202,-0.311028401752062,0.6778104975439116,-0.4145016745232293,0.5366069934145473,2.0739161208738417
93,-0.06392575034465232,0.011835230121814684,0.011353665020435746,-0.29599632644482604,-0.2331395033623389,-0.4745678042177624,0.6406243171728739,0.020594056623106066
94,-0.11192323638556531,-0.08172269518511462,-0.08159050009164802,-0.26623281733649895,-0.32939295080072345,-0.4699473327027983,0.609737076930223,-0.06527068753656812
95,-0.09368064944012605,-0.10320170223211202,-0.10316046506566198,-0.23646930822817186,0.25250106730076527,-1.0659881581331658,0.6684228333912546,-0.5569988398826777
96,-0.09757712432167619,-0.05246563249590023,-0.05254226895919053,-0.20760772363827892,-0.29977364349883734,-0.4930496902776188,0.8544730334410705,-0.3991891370464103
97,-0.16434853479187617,-0.06116275817023912,-0.061411051727594076,-0.17784421452995183,-1.3335184747844482,3.5498628853159593,-0.5592541214296621,-0.48360851022217605
98,-0.14079257300795947,-0.15099334390245175,-0.15126894826635193,-0.16311278072886062,-0.29723791217856294,-0.7748984526904281,1.0917597143639775,-0.6619823905272487
99,-0.059143712990022614,0.07644244941690356,0.0766570731296557,-0.14808070542162471,-0.4721365728652265,0.223123394541815,1.1557144706311078,-0.35546666478320577
100,-0.1554929100610804,-0.17204685556420754,-0.17188929214088103,-0.13334927162053353,-0.5238245991834368,-0.2805080005892707,-0.20050791049376016,0.3258477793438858
101,-0.15496157257723267,-0.16590270220131842,-0.16575067003349653,-0.12553259246077086,-0.5875402670679265,0.5650382866491576,0.5380605106024395,1.0424659490704518
102,-0.1505337602118348,-0.17293188596551012,-0.1730084884367025,-0.11831719631329762,-0.3049675521556346,-0.4145016745232293,-0.9938557606085322,-0.2093062206232086
103,0.013826634791734394,-0.004401673779005863,-0.0046372759941044825,-0.08554727214352335,0.8401923715765222,-0.4930496902776188,0.2023888850242765,1.7266495624641063
104,-0.10235916167630589,-0.15606524889453197,-0.1557287759300042,-0.07081583834243216,1.042495920668197,-0.7564165666305719,-0.014730244916669598,1.7381046668291054
105,0.40241144797905204,0.4186088184128116,0.4186224140620186,-0.055783763035196256,1.0522985151235718,-0.46070638967287014,-0.15017987786309142,1.0525997254837443
106,-0.15992072242647828,-0.19750849941706658,-0.19746123174843846,-0.10057934745075926,-0.22682554149392717,-0.8118622248101409,-0.015547848334858594,-0.9730229903589718
107,-0.14415771040566186,-0.1554695553551937,-0.15540658305696467,-0.05337863098603851,-0.3483772240353841,-0.9504763702590636,0.6465292307486697,0.8243982984610521
108,-0.1517735476741462,-0.16763872337310426,-0.1674125069575951,-0.048568366887723015,-0.44479547943191544,-0.1280324405954557,-0.658093290206123,-1.357319090468369
109,-0.15992072242647828,-0.15293360285915358,-0.15277816751374756,-0.05097349893688076,-0.8907841069064362,2.3161969908205475,-1.6613835291466452,-1.9519598141388237
110,-0.12644646094407033,-0.10332084093997967,-0.10297393234969174,-0.04105232923410506,-0.44251417021641426,0.5650382866491576,-0.2013255139119427,1.179916415099812
